timestamp,value
0,15.53558242510753
1,15.492504123502494
2,14.508026195713814
3,15.164795170950851
4,17.384879168371533
5,15.189053331069266
6,17.569486226555007
7,17.187189113264708
8,18.232732045295514
9,18.46377796838736
10,19.046748208297213
11,19.106593828720715
12,19.12013235037108
13,18.744557707892916
14,19.16602890298708
15,19.158206781650144
16,19.727382669628447
17,19.545052752263135
18,20.6430732788566
19,20.852318515801457
20,20.506862122016695
21,20.641257778396287
22,21.569721851469975
23,23.37077545841486
24,23.796317646666637
25,21.552456837740166
26,22.930281000792064
27,23.566806511144634
28,22.243234365020996
29,22.89494411040897
30,24.626331079587626
31,23.418173856124007
32,25.72178092560895
33,24.252844916941676
34,24.326729465086828
35,25.32565991614678
36,26.58250021281942
37,25.322994980597713
38,25.498827530310248
39,26.9404071747933
40,24.382795472639163
41,26.70380039002218
42,25.911184584251757
43,26.716107048273543
44,24.993963539089993
45,26.941200490022336
46,26.5694878692141
47,26.07316368588731
48,27.831416400758314
49,26.921548864734515
50,25.084843020449682
51,26.964403977796135
52,26.688921727013394
53,25.2636170900149
54,26.279371599203547
55,27.82687411603797
56,26.32250649247527
57,25.595912724895747
58,27.815049490537255
59,27.200951313012744
60,26.71415648425905
61,25.842363859051737
62,26.688707473408904
63,27.172579016727667
64,24.41128923361586
65,55.292590121326256
66,47.55123202756736
67,54.535720928888026
68,26.556164751712693
69,23.69398068922247
70,25.16968865416101
71,24.594271960832344
72,24.842644209364995
73,23.529943838758655
74,22.820849372228565
75,22.870939408670065
76,22.50488223741405
77,24.57325152705249
78,23.52928966915718
79,23.191537056053104
80,21.784672177897246
81,21.737749957521416
82,21.029661196623316
83,23.266600315596804
84,21.993898396622384
85,19.95815866371565
86,20.793218328359032
87,19.349910361775954
88,19.550414531023463
89,19.85990286527518
90,18.327355693863435
91,19.50708898060493
92,19.866892541395522
93,19.814437224946403
94,19.519923054739706
95,16.901926867329152
96,18.417549313357362
97,16.603746865106963
98,16.86304889588592
99,15.967381947407619
100,16.08527734237766
101,15.437483119061733
102,16.81112775039203
103,14.115803040371729
104,15.009421404457441
105,13.448047453437965
106,14.417305284181335
107,13.39999279353313
108,13.489525461962662
109,14.322233647463475
110,13.146599542613028
111,12.148782350690167
112,10.560548899214098
113,10.238507959096456
114,10.797632762002374
115,9.439950178972023
116,11.782708600191908
117,8.85636235378276
118,10.559791376900069
119,9.861158494632294
120,10.203925754142492
121,9.396829184125416
122,7.381881278909674
123,9.648440897765663
124,8.48949244436807
125,6.354586645497995
126,7.643119142355972
127,6.5516437173564945
128,5.723188957986949
129,6.717350800536828
130,6.874656417071515
131,6.099570591065276
132,4.4829606931582955
133,4.869985827889799
134,6.307577591571237
135,5.708327794060382
136,4.665957801919927
137,5.776187422847547
138,3.549697487385968
139,3.7805486972452247
140,3.4415250661466423
141,3.5358739737325067
142,3.2224214859314273
143,3.6019655831930457
144,4.134590896409989
145,2.472151154991707
146,2.6346705273791926
147,1.8289034497020484
148,2.5393262431087127
149,1.8877944122001011
150,4.049342577793656
151,2.814278125438001
152,3.490753619954212
153,1.953187545457963
154,1.5771481070134978
155,3.0416980191524576
156,1.531890015290804
157,3.093225556856545
158,1.1747954455590595
159,2.5953565653912616
160,2.2891270616171777
161,1.3701648036727008
162,1.6932763503502137
163,1.290377920930819
164,3.464684033963527
165,3.1311117394044743
166,2.3547401936855223
167,4.169171266385774
168,4.024686138901828
169,4.128904986522322
170,3.0107644697597564
171,2.196828729094115
172,4.6636504433654675
173,3.250979975874756
174,3.538481141611836
175,3.781269192205965
176,5.754218792553973
177,3.9837821596084133
178,5.902979738456745
179,3.9343774807775826
180,6.520765698724382
181,4.925952953466339
182,4.8471792889908
183,5.783779534111074
184,5.379967243610551
185,7.4056701213179075
186,8.232266317431714
187,6.750946458030198
188,6.74008560008551
189,7.225077921734576
190,6.785398613790365
191,7.740855061850338
192,8.360171965155597
193,9.787435913679218
194,9.45953212390156
195,9.274466902749452
196,10.824528996213886
197,9.419501351756137
198,9.918924969053862
199,10.377600827135248
200,11.90658575937901
201,12.816496871408269
202,11.87670197323129
203,13.615881532253617
204,12.217932401327271
205,11.42151508661295
206,12.443995235567625
207,13.946609864586728
208,13.21391502331592
209,14.213215641661925
210,14.716548538891628
211,14.681273407352464
212,16.29011660297795
213,15.903746867340224
214,17.227978953386224
215,17.43641696058558
216,18.0106507656077
217,16.72242654565516
218,16.80991764131314
219,16.706152991872095
220,19.330083664535096
221,17.8146228700572
222,18.844517973001636
223,19.5935662392135
224,20.973313758049244
225,19.817912425394145
226,20.255969081115097
227,21.049073612222987
228,22.193159067655117
229,20.272563179293623
230,21.904030591580163
231,22.60024874510035
232,22.028943135202706
233,21.477010352112103
234,21.066981463409363
235,22.926220448308275
236,23.10760381460912
237,23.272859071320212
238,23.634235587950293
239,22.956630518778958
240,23.077368323893545
241,24.519394410112707
242,24.591087555839316
243,25.465916767235402
244,23.52671350441939
245,23.82647137162639
246,23.812277568757573
247,26.60096866639073
248,24.74557135813103
249,24.230377982161276
250,26.37129158000574
251,24.875438601722948
252,24.612557804901183
253,24.85475044461689
254,25.285638065737434
255,26.0059277901673
256,26.29918802496413
257,25.62635963331292
258,25.236414860409162
259,26.8185685138045
260,26.52292132340516
261,25.418807035720377
262,27.340116148133596
