timestamp,value
0,214.10412237342166
1,213.81133543459316
2,214.66250007711534
3,214.5513788642218
4,214.15564392873745
5,215.70676607847167
6,215.47258176958763
7,215.51025057621268
8,216.75994811951958
9,216.3647130243343
10,218.48067172028027
11,218.36655145869187
12,218.86925474700186
13,217.88853654155332
14,219.03875768732175
15,220.07228520682605
16,221.36544964815317
17,220.59499097830036
18,220.56794077540292
19,222.3126418576183
20,222.8048331614413
21,222.4232597103075
22,221.17569216463656
23,222.94418239996676
24,224.18629079931003
25,224.28567540033177
26,225.06805301051054
27,223.69516887592894
28,223.64866934913027
29,224.70402528340963
30,225.50810856106398
31,223.2022434427652
32,225.73709403824336
33,225.0706316739456
34,224.845905695099
35,225.82176010652384
36,225.74599849640964
37,226.53340216780254
38,223.86458355658124
39,225.7033509152423
40,224.56064679488992
41,224.60968259650383
42,225.53908411792176
43,225.97228233256936
44,223.9569552539137
45,224.83258014273565
46,224.41012339417978
47,223.45458766591824
48,223.52990692728895
49,223.33922560070368
50,222.56962152266414
51,223.33422559469784
52,222.33729139378144
53,223.08218703247195
54,222.15720948659725
55,222.47864910722865
56,221.2764323697338
57,223.43681660311003
58,222.69030074624962
59,222.36348073788196
60,220.11432412203402
61,220.96576663865795
62,220.03689582944952
63,218.61852761668592
64,218.94026917410045
65,246.39230706672805
66,246.94648067503442
67,239.30091233424898
68,241.19775455741214
69,217.60831701325336
70,215.53119426979856
71,216.47911642551605
72,217.1651732838434
73,215.15455141908114
74,216.25803541859932
75,214.1633702883034
76,214.47381428421068
77,214.70764120680266
78,212.81676211074165
79,211.6514393624178
80,213.302091174691
81,210.5759482247604
82,211.18442609584952
83,210.6058155455889
84,211.37167675334985
85,208.2943000688758
86,208.5180534763394
87,209.78943666151292
88,208.77142129369867
89,207.65652961169164
90,206.22707037423365
91,206.52122401331872
92,207.2000886681671
93,206.4139314105719
94,205.50893192478983
95,204.9403854821484
96,204.57269017165729
97,203.80920614052127
98,203.16975572868614
99,204.11464055851994
100,203.73662630535463
101,203.93879096426355
102,204.01463663660962
103,202.6992567565648
104,202.18219075065636
105,200.9193771852668
106,202.31147671703573
107,202.0089550889658
108,200.14300721046013
109,201.7113043636121
110,199.62614814767687
111,202.06660878765229
112,200.15314715201058
113,199.64230431442445
114,199.82364875317774
115,201.14571537005506
116,201.11068267123306
117,199.11842491638353
118,200.23159685385187
119,199.5955577151379
120,201.84006294180668
121,201.60951924873228
122,199.28801191553978
123,201.42265561687154
124,199.67674824748963
125,200.40911951810577
126,200.76177102276148
127,200.25824138637174
128,201.95117767427053
129,202.29092439411843
130,202.1931977742388
131,203.0986008873175
132,201.34582174393134
133,201.05358889298864
134,202.51270726945702
135,201.5956872187801
136,202.21088020372113
137,202.42607458446142
138,203.1011456381347
139,205.29901652570456
140,203.59876066729407
141,204.48764314393725
142,205.9812062223188
143,206.72131847556912
144,206.81603166500702
145,205.24523898381284
146,208.28384940330704
147,207.45660842302456
148,207.77570935740422
149,206.70437546954275
150,208.60348593720988
151,208.97271498298758
152,208.84097501292683
153,211.28632142060818
154,210.18423290161508
155,212.24400396050012
156,211.9016798209378
157,211.19843238909635
158,213.50396165510597
159,212.30496100075493
160,214.61705304144812
161,213.8353668898565
162,214.50118145924253
163,213.64167557333437
164,215.25248158537536
165,217.08612625091789
166,216.03020321319642
167,215.2590978994871
168,217.2241277455943
169,216.0203474479527
170,219.18777122598664
171,216.71315425996707
172,218.2154247268282
173,219.27351327425453
174,219.14477198288483
175,220.42965289246786
176,219.6088975241725
177,220.1160653404507
178,221.11594050349774
179,220.9024311462745
180,220.9499856000129
181,221.15738224457334
182,222.85156116408643
183,221.99929990810494
184,222.7033844170552
185,223.34570112343337
186,221.6679199166331
187,221.42139960324423
188,223.70704646478862
189,221.8325427687574
190,223.19222933084046
191,221.94137584450613
192,222.60877601442047
193,222.12310291791596
194,222.184345227143
195,223.89306572367477
196,222.47120185738027
197,224.85473520291131
198,223.90775146181352
199,224.15156458008238
200,222.48627074790195
201,223.17442912141186
202,224.34710244515134
203,222.1532120436517
204,222.0186755910813
205,222.84679552498616
206,223.15248516890756
207,221.7085516821854
208,220.7233093098988
209,223.32614551927622
210,221.41356653625797
211,220.57937363323794
212,221.77465520933407
213,219.36228008547454
214,221.48686925680977
215,221.3336507438412
216,221.29642326917394
217,219.5048169673841
218,219.05967931692933
219,219.16709553874014
220,217.70164467712257
221,218.3428379534517
222,217.6917190496941
223,218.22779559330962
224,217.0024676787101
225,216.95640583175938
226,216.6458008607713
227,216.2211968727373
228,216.11067594013772
229,213.34783974005578
230,215.06744562280156
231,212.68186714317918
232,212.94360915983054
233,212.96433639011929
234,211.33269270447767
235,210.52018394128123
236,211.0434275637776
237,210.4706991948746
238,210.26138868063367
239,210.316154074619
240,208.20846339816546
241,209.01623965062282
242,206.7080862275056
243,207.84750066409111
244,207.61912354794512
245,205.2029429720425
246,205.80327395632966
247,205.3320739851058
248,204.78270023605185
249,204.62948644261877
250,204.8679835038151
251,203.00279131707995
252,204.98422515366434
253,204.48464450577134
254,201.7484612426823
255,202.30890518971523
256,201.47742128140865
257,202.02577766933217
258,201.91801312268802
259,200.3239496751706
260,201.0467184477788
261,199.61187829439473
262,200.47701665203343
263,198.94750519614325
264,198.77378711378466
265,200.0263050930025
266,198.26885438828037
267,199.98134344819425
268,199.44512519322362
269,200.3040216807686
270,197.60688419768942
271,198.07414525473462
272,200.2220195338158
273,200.0492443323506
274,199.9695243529695
275,199.99634525392597
276,198.27397392314745
277,198.94408373005243
278,198.98737901759495
279,199.51006976483137
280,199.11860283571332
281,198.4413135500887
282,199.8723716683596
283,199.2549597295327
284,200.4534894117429
285,198.19951740203396
286,200.03725275115022
287,200.536516922583
288,201.17738508514503
289,201.2369847219922
290,201.2151664146711
291,201.5800464803616
292,200.8407564191757
293,201.95022691680342
294,202.39668569280948
295,201.64596587910384
296,201.9383491200303
297,203.31904557823384
298,203.4610994615311
299,204.50533123090844
300,203.5759485080739
301,203.5855786927404
302,204.9841125066533
303,204.37863814003262
304,207.03793658396233
305,205.1279506931681
306,207.71546364922713
307,207.00540155461997
308,207.13764683669217
309,207.74500626253322
310,207.85769982156089
311,207.9466943299389
312,210.29665738108696
313,209.6980723587704
314,211.67140822631592
315,211.34238658971165
316,211.3191444795986
317,211.8668271966133
318,211.46044539610122
319,213.02308127581557
320,213.6062531006339
321,212.6461732181064
322,213.9280760434072
323,214.87773241709064
324,214.4346418916415
325,216.13528960176714
326,215.9000617991853
327,215.37112722808558
328,215.33486097188933
329,215.9043851250403
330,218.40227440610371
331,218.09757833123408
332,218.36450002094844
333,218.12249198401776
334,217.34472395545404
335,218.2183186349469
336,217.97504929625944
337,218.28158007067938
338,221.2050849854047
339,219.86899298311903
340,221.85960344488518
341,220.77851246862573
342,222.3341795916219
343,220.77527248278827
344,221.5762292939241
345,220.00647112004998
346,222.76814265107564
347,220.8058944687152
348,220.26291670352026
349,223.1196216242715
350,222.84962419492385
351,222.67004390019054
352,220.80597147447165
353,221.3383127925633
354,221.80871617574604
355,221.64152811716673
356,222.07766427693934
357,220.67985748275225
358,222.12235406548518
359,220.88721207315893
360,221.5434946520003
361,220.22391505197373
362,219.72967778915742
363,220.3389517942549
364,221.37167690670924
365,219.51332324650906
366,220.57158860406597
367,218.79541868624983
368,218.80884162455118
369,220.33389555421405
370,217.78875986274878
371,219.35841156136755
372,219.824758782246
373,218.79674578665555
374,217.05217773794485
375,216.0961460994037
376,216.3214229973526
377,215.449666905565
378,216.96238495128733
379,215.53907218495954
380,215.71774638509714
381,214.92069929806175
382,215.94505446861655
383,212.948271791594
384,213.7955909659482
385,212.75638214602182
386,213.57658899057762
387,211.10948349437953
388,212.1827256659945
389,210.40869299529874
390,211.1495441749448
391,211.07124213619124
392,211.36300893734614
393,209.9418878333794
394,207.60335747071596
395,207.7072718984478
396,207.6995407722865
397,206.402272638598
398,205.68032483300615
399,205.0201074279199
400,205.41839904465937
401,205.11405383952177
402,206.50270725338186
403,203.1788317167357
404,203.56144447393856
405,204.5008159296289
406,203.9992740104287
407,201.86903723036465
408,202.2801661704178
409,202.99113148980322
410,200.95654006520076
411,202.49685694258028
412,199.78446614690793
413,201.81447075565305
414,200.606004742757
415,201.36557232455348
416,199.32139183622593
417,198.02518121103603
418,199.0068232676542
419,199.40558580972166
420,197.30436420711382
421,198.8057915871148
422,199.69355224771027
423,198.40332190912025
424,196.7238923055451
425,197.00387231839832
426,197.05170706256493
427,196.18762694185278
428,196.08413232138085
429,196.08640887781957
